frame.time_utc,ip.src,tcp.srcport,ip.dst,tcp.dstport,frame.protocols,frame.time_delta,frame.time_relative,frame.time_delta_displayed,frame.len,eth.src.oui,eth.dst.oui,tcp.len,tcp.ack,tcp.analysis.bytes_in_flight,tcp.analysis.ack_rtt,label
"Dec 22, 2023 03:34:17.187959000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.008945,109.093127,0.008945,90,84,7080836,36,3337,36,0.011719,0
"Dec 22, 2023 03:34:17.188282000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000323,109.09345,0.000323,66,7080836,84,12,5936,12,0.000323,0
"Dec 22, 2023 03:34:17.193605000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.005323,109.098773,0.005323,71,84,7080836,17,3349,17,0.005323,0
"Dec 22, 2023 03:34:17.290117000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,0.096512,109.195285,0.096512,54,7080836,6939,0,13993,0,0.205631,0
"Dec 22, 2023 03:34:17.380170000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.090053,109.285338,0.090053,54,7080836,5797493,0,4000,0,0.201156,0
"Dec 22, 2023 03:34:17.389185000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.009015,109.294353,0.009015,54,7080836,84,0,5953,0,0.19558,0
"Dec 22, 2023 03:34:18.199458000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.222099,110.104626,0.222099,85,7080836,6939,31,13993,31,0,0
"Dec 22, 2023 03:34:18.200596000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001138,110.105764,0.001138,60,6939,7080836,0,10944,0,0.001138,0
"Dec 22, 2023 03:34:18.224701000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.024105,110.129869,0.024105,133,6939,7080836,79,10944,79,0,0
"Dec 22, 2023 03:34:18.224974000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000273,110.130142,0.000273,85,7080836,6939,31,14072,31,0.000273,0
"Dec 22, 2023 03:34:18.226554000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.00158,110.131722,0.00158,60,6939,7080836,0,10975,0,0.00158,0
"Dec 22, 2023 03:34:18.264558000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.038004,110.169726,0.038004,82,6939,7080836,28,10975,28,0,0
"Dec 22, 2023 03:34:18.264825000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000267,110.169993,0.000267,85,7080836,6939,31,14100,31,0.000267,0
"Dec 22, 2023 03:34:18.266446000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001621,110.171614,0.001621,60,6939,7080836,0,11006,0,0.001621,0
"Dec 22, 2023 03:34:18.294172000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.027726,110.19934,0.027726,80,6939,7080836,26,11006,26,0,0
"Dec 22, 2023 03:34:18.294441000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000269,110.199609,0.000269,85,7080836,6939,31,14126,31,0.000269,0
"Dec 22, 2023 03:34:18.296236000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001795,110.201404,0.001795,60,6939,7080836,0,11037,0,0.001795,0
"Dec 22, 2023 03:34:18.330744000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.034508,110.235912,0.034508,80,6939,7080836,26,11037,26,0,0
"Dec 22, 2023 03:34:18.354367000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.023623,110.259535,0.023623,66,7080836,5797493,12,4000,12,0,0
"Dec 22, 2023 03:34:18.354382000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,1.50E-05,110.25955,1.50E-05,66,7080836,84,12,5953,12,0,0
"Dec 22, 2023 03:34:18.355852000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.00147,110.26102,0.00147,64,84,7080836,0,3361,0,0.00147,0
"Dec 22, 2023 03:34:18.358649000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.002797,110.263817,0.002797,87,5797493,7080836,33,2245,33,0.004282,0
"Dec 22, 2023 03:34:18.359320000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000671,110.264488,0.000671,66,7080836,5797493,12,4033,12,0.000671,0
"Dec 22, 2023 03:34:18.359601000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.000281,110.264769,0.000281,65,84,7080836,11,3361,11,0,0
"Dec 22, 2023 03:34:18.360340000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000739,110.265508,0.000739,66,7080836,84,12,5964,12,0.000739,0
"Dec 22, 2023 03:34:18.363316000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.002976,110.268484,0.002976,64,5797493,7080836,10,2257,10,0.003996,0
"Dec 22, 2023 03:34:18.366976000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.00366,110.272144,0.00366,90,84,7080836,36,3373,36,0.006636,0
"Dec 22, 2023 03:34:18.367317000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000341,110.272485,0.000341,66,7080836,84,12,6000,12,0.000341,0
"Dec 22, 2023 03:34:18.370900000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.003583,110.276068,0.003583,64,84,7080836,0,3385,0,0.003583,0
"Dec 22, 2023 03:34:18.373327000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.002427,110.278495,0.002427,71,84,7080836,17,3385,17,0,0
"Dec 22, 2023 03:34:18.524224000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,0.150897,110.429392,0.150897,54,7080836,6939,0,14152,0,0.19348,0
"Dec 22, 2023 03:34:18.554208000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.029984,110.459376,0.029984,54,7080836,5797493,0,4043,0,0.190892,0
"Dec 22, 2023 03:34:18.564219000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.010011,110.469387,0.010011,54,7080836,84,0,6017,0,0.190892,0
"Dec 22, 2023 03:34:19.450567000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.329374,111.355735,0.329374,85,7080836,6939,31,14152,31,0,0
"Dec 22, 2023 03:34:19.452792000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.002225,111.35796,0.002225,60,6939,7080836,0,11068,0,0.002225,0
"Dec 22, 2023 03:34:19.478879000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.026087,111.384047,0.026087,133,6939,7080836,79,11068,79,0,0
"Dec 22, 2023 03:34:19.479085000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000206,111.384253,0.000206,85,7080836,6939,31,14231,31,0.000206,0
"Dec 22, 2023 03:34:19.480890000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001805,111.386058,0.001805,60,6939,7080836,0,11099,0,0.001805,0
"Dec 22, 2023 03:34:19.521011000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.040121,111.426179,0.040121,82,6939,7080836,28,11099,28,0,0
"Dec 22, 2023 03:34:19.521156000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000145,111.426324,0.000145,85,7080836,6939,31,14259,31,0.000145,0
"Dec 22, 2023 03:34:19.522885000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001729,111.428053,0.001729,60,6939,7080836,0,11130,0,0.001729,0
"Dec 22, 2023 03:34:19.539293000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.016408,111.444461,0.016408,66,7080836,84,12,6017,12,0,0
"Dec 22, 2023 03:34:19.539293000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0,111.444461,0,66,7080836,5797493,12,4043,12,0,0
"Dec 22, 2023 03:34:19.541036000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.001743,111.446204,0.001743,64,84,7080836,0,3397,0,0.001743,0
"Dec 22, 2023 03:34:19.543905000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.002869,111.449073,0.002869,87,5797493,7080836,33,2269,33,0.004612,0
"Dec 22, 2023 03:34:19.544296000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000391,111.449464,0.000391,66,7080836,5797493,12,4076,12,0.000391,0
"Dec 22, 2023 03:34:19.545432000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.001136,111.4506,0.001136,65,84,7080836,11,3397,11,0,0
"Dec 22, 2023 03:34:19.546288000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000856,111.451456,0.000856,66,7080836,84,12,6028,12,0.000856,0
"Dec 22, 2023 03:34:19.546637000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000349,111.451805,0.000349,80,6939,7080836,26,11130,26,0,0
"Dec 22, 2023 03:34:19.546744000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000107,111.451912,0.000107,85,7080836,6939,31,14285,31,0.000107,0
"Dec 22, 2023 03:34:19.547993000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.001249,111.453161,0.001249,64,5797493,7080836,10,2281,10,0.003697,0
"Dec 22, 2023 03:34:19.548888000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.000895,111.454056,0.000895,60,6939,7080836,0,11161,0,0.002144,0
"Dec 22, 2023 03:34:19.556936000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.008048,111.462104,0.008048,90,84,7080836,36,3409,36,0.010648,0
"Dec 22, 2023 03:34:19.557341000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000405,111.462509,0.000405,66,7080836,84,12,6064,12,0.000405,0
"Dec 22, 2023 03:34:19.562822000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.005481,111.46799,0.005481,71,84,7080836,17,3421,17,0.005481,0
"Dec 22, 2023 03:34:19.584878000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.022056,111.490046,0.022056,80,6939,7080836,26,11161,26,0,0
"Dec 22, 2023 03:34:19.749250000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.128821,111.654418,0.128821,54,7080836,5797493,0,4086,0,0.201257,0
"Dec 22, 2023 03:34:19.759270000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.01002,111.664438,0.01002,54,7080836,84,0,6081,0,0.196448,0
"Dec 22, 2023 03:34:19.788270000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,0.029,111.693438,0.029,54,7080836,6939,0,14311,0,0.203392,0
"Dec 22, 2023 03:34:20.694456000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.906186,112.599624,0.906186,85,7080836,6939,31,14311,31,0,0
"Dec 22, 2023 03:34:20.695590000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001134,112.600758,0.001134,60,6939,7080836,0,11192,0,0.001134,0
"Dec 22, 2023 03:34:20.719967000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.024377,112.625135,0.024377,133,6939,7080836,79,11192,79,0,0
"Dec 22, 2023 03:34:20.720163000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000196,112.625331,0.000196,85,7080836,6939,31,14390,31,0.000196,0
"Dec 22, 2023 03:34:20.721605000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001442,112.626773,0.001442,60,6939,7080836,0,11223,0,0.001442,0
"Dec 22, 2023 03:34:20.728377000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.006772,112.633545,0.006772,66,7080836,84,12,6081,12,0,0
"Dec 22, 2023 03:34:20.728377000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0,112.633545,0,66,7080836,5797493,12,4086,12,0,0
"Dec 22, 2023 03:34:20.729600000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.001223,112.634768,0.001223,64,84,7080836,0,3433,0,0.001223,0
"Dec 22, 2023 03:34:20.732641000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003041,112.637809,0.003041,87,5797493,7080836,33,2293,33,0.004264,0
"Dec 22, 2023 03:34:20.733388000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000747,112.638556,0.000747,66,7080836,5797493,12,4119,12,0.000747,0
"Dec 22, 2023 03:34:20.737094000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003706,112.642262,0.003706,64,5797493,7080836,10,2305,10,0.003706,0
"Dec 22, 2023 03:34:20.739535000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.002441,112.644703,0.002441,65,84,7080836,11,3433,11,0,0
"Dec 22, 2023 03:34:20.740380000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000845,112.645548,0.000845,66,7080836,84,12,6092,12,0.000845,0
"Dec 22, 2023 03:34:20.744786000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.004406,112.649954,0.004406,90,84,7080836,36,3445,36,0.004406,0
"Dec 22, 2023 03:34:20.745403000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000617,112.650571,0.000617,66,7080836,84,12,6128,12,0.000617,0
"Dec 22, 2023 03:34:20.752527000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.007124,112.657695,0.007124,82,6939,7080836,28,11223,28,0,0
"Dec 22, 2023 03:34:20.752676000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000149,112.657844,0.000149,85,7080836,6939,31,14418,31,0.000149,0
"Dec 22, 2023 03:34:20.754983000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.002307,112.660151,0.002307,60,6939,7080836,0,11254,0,0.002307,0
"Dec 22, 2023 03:34:20.756790000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.001807,112.661958,0.001807,71,84,7080836,17,3457,17,0.011387,0
"Dec 22, 2023 03:34:20.785082000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.028292,112.69025,0.028292,80,6939,7080836,26,11254,26,0,0
"Dec 22, 2023 03:34:20.785279000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000197,112.690447,0.000197,85,7080836,6939,31,14444,31,0.000197,0
"Dec 22, 2023 03:34:20.787062000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001783,112.69223,0.001783,60,6939,7080836,0,11285,0,0.001783,0
"Dec 22, 2023 03:34:20.811820000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.024758,112.716988,0.024758,80,6939,7080836,26,11285,26,0,0
"Dec 22, 2023 03:34:20.938291000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.015116,112.843459,0.015116,54,7080836,5797493,0,4129,0,0.201197,0
"Dec 22, 2023 03:34:20.959305000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.021014,112.864473,0.021014,54,7080836,84,0,6145,0,0.202515,0
"Dec 22, 2023 03:34:21.009333000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,0.050028,112.914501,0.050028,54,7080836,6939,0,14470,0,0.197513,0
"Dec 22, 2023 03:34:21.912458000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.903125,113.817626,0.903125,66,7080836,5797493,12,4129,12,0,0
"Dec 22, 2023 03:34:21.912473000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,1.50E-05,113.817641,1.50E-05,66,7080836,84,12,6145,12,0,0
"Dec 22, 2023 03:34:21.914227000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.001754,113.819395,0.001754,64,84,7080836,0,3469,0,0.001754,0
"Dec 22, 2023 03:34:21.917067000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.00284,113.822235,0.00284,87,5797493,7080836,33,2317,33,0.004609,0
"Dec 22, 2023 03:34:21.917460000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000393,113.822628,0.000393,66,7080836,5797493,12,4162,12,0.000393,0
"Dec 22, 2023 03:34:21.921129000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003669,113.826297,0.003669,64,5797493,7080836,10,2329,10,0.003669,0
"Dec 22, 2023 03:34:21.922687000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.001558,113.827855,0.001558,65,84,7080836,11,3469,11,0,0
"Dec 22, 2023 03:34:21.923372000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000685,113.82854,0.000685,66,7080836,84,12,6156,12,0.000685,0
"Dec 22, 2023 03:34:21.926476000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.003104,113.831644,0.003104,85,7080836,6939,31,14470,31,0,0
"Dec 22, 2023 03:34:21.928395000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001919,113.833563,0.001919,60,6939,7080836,0,11316,0,0.001919,0
"Dec 22, 2023 03:34:21.928449000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,5.40E-05,113.833617,5.40E-05,90,84,7080836,36,3481,36,0.005077,0
"Dec 22, 2023 03:34:21.929373000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000924,113.834541,0.000924,66,7080836,84,12,6192,12,0.000924,0
"Dec 22, 2023 03:34:21.940671000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.011298,113.845839,0.011298,71,84,7080836,17,3493,17,0.011298,0
"Dec 22, 2023 03:34:21.963226000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.022555,113.868394,0.022555,133,6939,7080836,79,11316,79,0,0
"Dec 22, 2023 03:34:21.963295000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,6.90E-05,113.868463,6.90E-05,85,7080836,6939,31,14549,31,6.90E-05,0
"Dec 22, 2023 03:34:21.964838000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001543,113.870006,0.001543,60,6939,7080836,0,11347,0,0.001543,0
"Dec 22, 2023 03:34:21.987064000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.022226,113.892232,0.022226,82,6939,7080836,28,11347,28,0,0
"Dec 22, 2023 03:34:21.987201000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000137,113.892369,0.000137,85,7080836,6939,31,14577,31,0.000137,0
"Dec 22, 2023 03:34:21.988914000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001713,113.894082,0.001713,60,6939,7080836,0,11378,0,0.001713,0
"Dec 22, 2023 03:34:22.026689000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.037775,113.931857,0.037775,80,6939,7080836,26,11378,26,0,0
"Dec 22, 2023 03:34:22.026844000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000155,113.932012,0.000155,85,7080836,6939,31,14603,31,0.000155,0
"Dec 22, 2023 03:34:22.028395000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001551,113.933563,0.001551,60,6939,7080836,0,11409,0,0.001551,0
"Dec 22, 2023 03:34:22.054321000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.025926,113.959489,0.025926,80,6939,7080836,26,11409,26,0,0
"Dec 22, 2023 03:34:22.122335000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp,0.068014,114.027503,0.068014,54,7080836,5797493,0,4172,0,0.201206,0
"Dec 22, 2023 03:34:22.142362000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp,0.020027,114.04753,0.020027,54,7080836,84,0,6209,0,0.201691,0
"Dec 22, 2023 03:34:22.262363000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp,0.120001,114.167531,0.120001,54,7080836,6939,0,14629,0,0.208042,0
"Dec 22, 2023 03:34:23.096551000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.834188,115.001719,0.834188,66,7080836,84,12,6209,12,0,0
"Dec 22, 2023 03:34:23.096552000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,1.00E-06,115.00172,1.00E-06,66,7080836,5797493,12,4172,12,0,0
"Dec 22, 2023 03:34:23.097442000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp,0.00089,115.00261,0.00089,64,84,7080836,0,3505,0,0.000891,0
"Dec 22, 2023 03:34:23.100808000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003366,115.005976,0.003366,87,5797493,7080836,33,2341,33,0.004256,0
"Dec 22, 2023 03:34:23.101576000 UTC",192.168.1.1,18510,192.168.1.5,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000768,115.006744,0.000768,66,7080836,5797493,12,4205,12,0.000768,0
"Dec 22, 2023 03:34:23.105557000 UTC",192.168.1.5,502,192.168.1.1,18510,eth:ethertype:ip:tcp:mbtcp:modbus,0.003981,115.010725,0.003981,64,5797493,7080836,10,2353,10,0.003981,0
"Dec 22, 2023 03:34:23.105703000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.000146,115.010871,0.000146,65,84,7080836,11,3505,11,0,0
"Dec 22, 2023 03:34:23.106522000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000819,115.01169,0.000819,66,7080836,84,12,6220,12,0.000819,0
"Dec 22, 2023 03:34:23.111583000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.005061,115.016751,0.005061,90,84,7080836,36,3517,36,0.005061,0
"Dec 22, 2023 03:34:23.112565000 UTC",192.168.1.1,18509,192.168.1.6,502,eth:ethertype:ip:tcp:mbtcp:modbus,0.000982,115.017733,0.000982,66,7080836,84,12,6256,12,0.000982,0
"Dec 22, 2023 03:34:23.123605000 UTC",192.168.1.6,502,192.168.1.1,18509,eth:ethertype:ip:tcp:mbtcp:modbus,0.01104,115.028773,0.01104,71,84,7080836,17,3529,17,0.01104,0
"Dec 22, 2023 03:34:23.174641000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.051036,115.079809,0.051036,85,7080836,6939,31,14629,31,0,0
"Dec 22, 2023 03:34:23.176857000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.002216,115.082025,0.002216,60,6939,7080836,0,11440,0,0.002216,0
"Dec 22, 2023 03:34:23.200404000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.023547,115.105572,0.023547,133,6939,7080836,79,11440,79,0,0
"Dec 22, 2023 03:34:23.200638000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000234,115.105806,0.000234,85,7080836,6939,31,14708,31,0.000234,0
"Dec 22, 2023 03:34:23.202387000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001749,115.107555,0.001749,60,6939,7080836,0,11471,0,0.001749,0
"Dec 22, 2023 03:34:23.229299000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.026912,115.134467,0.026912,82,6939,7080836,28,11471,28,0,0
"Dec 22, 2023 03:34:23.229530000 UTC",192.168.1.1,18508,192.168.1.3,102,eth:ethertype:ip:tcp:tpkt:cotp:s7comm,0.000231,115.134698,0.000231,85,7080836,6939,31,14736,31,0.000231,0
"Dec 22, 2023 03:34:23.231436000 UTC",192.168.1.3,102,192.168.1.1,18508,eth:ethertype:ip:tcp,0.001906,115.136604,0.001906,60,6939,7080836,0,11502,0,0.001906,0
